Wall time,Step,Value
1500272584.4878197,442,0.8515625
1500272585.3739161,445,0.8515625
1500272587.1379178,451,0.8984375
1500272589.796856,460,0.8046875
1500272590.693527,463,0.8046875
1500272590.985274,464,0.8359375
1500272593.9299867,474,0.84375
1500272599.21046,491,0.8671875
1500272599.8128593,493,0.84375
1500272608.2554326,507,0.84375
1500272609.830806,512,0.8203125
1500272610.424935,514,0.875
1500272611.3280175,517,0.8515625
1500272613.7410834,525,0.9296875
1500272615.551161,531,0.6015625
1500272616.1554515,533,0.859375
1500272617.056863,536,0.84375
1500272618.8682728,542,0.8046875
1500272620.4458678,547,0.84375
1500272623.7806747,557,0.8515625
1500272625.6057453,563,0.8671875
1500272627.4506426,569,0.8671875
1500272628.6680133,573,0.8671875
1500272630.5521955,579,0.8125
1500272631.19241,581,0.9140625
1500272631.4997761,582,0.890625
1500272632.103123,584,0.859375
1500272632.7298946,586,0.8671875
1500272633.0428627,587,0.8515625
1500272634.8649015,592,0.84375
1500272635.25004,593,0.8125
1500272638.2831607,602,0.84375
1500272640.153737,608,0.8828125
1500272640.770011,610,0.84375
1500272642.3971684,615,0.859375
1500272643.9743323,620,0.921875
1500272644.5967708,622,0.9140625
1500272648.3362448,634,0.8984375
1500272650.520182,641,0.8828125
1500272650.8316667,642,0.8828125
1500272651.452118,644,0.875
1500272652.067528,646,0.90625
1500272652.3766966,647,0.859375
1500272653.0087156,649,0.90625
1500272656.9290228,661,0.8515625
1500272657.876153,664,0.875
1500272659.1302638,668,0.875
1500272660.0669222,671,0.875
1500272661.001335,674,0.859375
1500272666.3458622,678,0.859375
1500272666.7689745,679,0.859375
1500272668.0248294,683,0.9140625
1500272669.6197374,688,0.8515625
1500272673.1139503,699,0.921875
1500272674.3827462,703,0.875
1500272675.3246634,706,0.875
1500272677.8576517,714,0.8671875
1500272679.1258924,718,0.875
1500272680.0739362,721,0.8671875
1500272680.3974845,722,0.8828125
1500272680.7904522,723,0.84375
1500272683.0605936,730,0.890625
1500272684.9818206,736,0.8359375
1500272685.623955,738,0.859375
1500272685.9384093,739,0.8515625
1500272687.2240107,743,0.859375
1500272688.511955,747,0.84375
1500272689.8588386,751,0.8984375
1500272690.1831126,752,0.828125
1500272691.4752598,756,0.7890625
1500272694.4651277,765,0.890625
1500272696.1748798,769,0.90625
1500272696.5549884,770,0.8671875
1500272697.0300815,771,0.8359375
1500272697.7533631,773,0.8671875
1500272698.0721402,774,0.8515625
1500272700.0166276,780,0.875
1500272701.3198304,784,0.875
1500272701.6411915,785,0.9140625
1500272702.4008658,787,0.8671875
1500272703.0368335,789,0.921875
1500272704.02894,792,0.8203125
1500272704.3760667,793,0.8359375
1500272704.6992335,794,0.875
1500272705.0286856,795,0.921875
1500272705.996417,798,0.8828125
1500272707.3082664,802,0.890625
1500272708.9279776,807,0.890625
1500272709.2581635,808,0.875
1500272709.5879111,809,0.8359375
1500272711.5417163,815,0.90625
1500272717.197311,832,0.9296875
1500272718.5097573,836,0.8828125
1500272719.1743457,838,0.9140625
1500272720.8229344,843,0.859375
1500272732.8870187,867,0.859375
1500272733.5501623,869,0.890625
1500272735.216383,874,0.890625
1500272735.8917794,876,0.90625
1500272737.237349,880,0.8203125
1500272737.9058926,882,0.859375
1500272740.595586,890,0.875
1500272742.6268423,896,0.8515625
1500272743.9871676,900,0.8984375
1500272746.3208792,907,0.8671875
1500272746.9955723,909,0.8828125
1500272749.0901031,915,0.84375
1500272749.782476,917,0.8828125
1500272750.794246,920,0.9296875
1500272751.802378,923,0.9140625
1500272754.5421891,931,0.8359375
1500272754.8792968,932,0.8046875
1500272755.8822975,935,0.890625
1500272758.6635563,942,0.890625
1500272759.7001128,945,0.875
1500272762.9763393,954,0.921875
1500272764.3348818,958,0.9296875
1500272765.3549423,961,0.8671875
1500272765.6970801,962,0.8671875
1500272768.7783942,971,0.90625
1500272769.1172407,972,0.921875
1500272770.5602672,976,0.9140625
1500272771.241413,978,0.84375
1500272771.578414,979,0.8671875
1500272772.943933,983,0.859375
1500272773.2976832,984,0.9140625
1500272774.3243718,987,0.90625
1500272774.6666265,988,0.8125
1500272777.4446278,996,0.859375
1500272778.8194044,1000,0.9140625
1500272779.5062664,1002,0.9296875
1500272780.1906338,1004,0.890625
1500272780.540453,1005,0.8828125
1500272787.755751,1014,0.8828125
1500272789.2156587,1017,0.890625
1500272792.1031241,1025,0.9296875
1500272792.7946916,1027,0.921875
1500272794.5403705,1032,0.96875
1500272796.271269,1037,0.953125
1500272798.699642,1044,0.8984375
1500272803.311221,1057,0.8984375
1500272805.415289,1063,0.875
1500272806.4728081,1066,0.90625
1500272807.1731477,1068,0.9140625
1500272808.5738437,1072,0.8828125
1500272811.1817684,1076,0.8984375
1500272811.9179537,1078,0.90625
1500272813.73377,1083,0.890625
1500272814.0853193,1084,0.8671875
1500272814.438047,1085,0.9140625
1500272817.569369,1093,0.8984375
1500272820.026428,1099,0.8671875
1500272821.447907,1103,0.90625
1500272821.801852,1104,0.9140625
1500272825.3410847,1114,0.890625
1500272827.119029,1119,0.859375
1500272832.1249309,1133,0.953125
1500272832.8395233,1135,0.8984375
1500272840.0626094,1155,0.8359375
1500272840.4194274,1156,0.90625
1500272841.8488212,1160,0.8359375
1500272842.2041483,1161,0.859375
1500272842.592782,1162,0.921875
1500272849.4151142,1180,0.9140625
1500272858.3856645,1185,0.90625
1500272861.030258,1192,0.859375
1500272861.4154608,1193,0.9140625
1500272863.6510837,1199,0.9140625
1500272864.3708985,1201,0.96875
1500272866.1903849,1206,0.9609375
1500272866.911878,1208,0.9375
1500272875.7172055,1232,0.859375
1500272876.4533823,1234,0.890625
1500272877.3685012,1236,0.8828125
1500272880.6436238,1244,0.90625
1500272881.7414687,1247,0.90625
1500272884.7418282,1255,0.890625
1500272885.8335974,1258,0.9453125
1500272886.9346259,1261,0.9375
1500272891.726749,1274,0.921875
1500272894.400631,1281,0.890625
1500272896.7337112,1287,0.90625
1500272898.9533818,1293,0.9453125
1500272899.332219,1294,0.90625
1500272901.5560186,1300,0.875
1500272905.3271794,1310,0.9375
1500272907.2230737,1315,0.921875
1500272907.5973852,1316,0.90625
1500272908.7261832,1319,0.90625
1500272911.230959,1325,0.9140625
1500272912.0446117,1327,0.9375
1500272913.1822023,1330,0.890625
1500272914.3030689,1333,0.640625
1500272915.4238865,1336,0.9140625
1500272915.795469,1337,0.8984375
1500272927.0961785,1355,0.890625
1500272932.7367506,1370,0.96875
1500272938.6150198,1385,0.9609375
1500272939.85506,1388,0.9140625
1500272940.3236516,1389,0.890625
1500272941.1846995,1391,0.9140625
1500272941.616727,1392,0.890625
1500272949.7363136,1413,0.90625
1500272950.1325896,1414,0.9140625
1500272952.0407856,1419,0.9453125
1500272953.2010903,1422,0.875
1500272954.7624707,1426,0.953125
1500272955.51877,1428,0.875
1500272957.0516481,1432,0.890625
1500272958.5755584,1436,0.90625
1500272960.108789,1440,0.90625
1500272969.7327025,1465,0.9375
1500272970.1221144,1466,0.9296875
1500272974.903024,1477,0.8984375
1500272977.992768,1485,0.9140625
1500272978.3768451,1486,0.921875
1500272979.5366514,1489,0.9296875
1500272980.351931,1491,0.9140625
1500272980.7604513,1492,0.8984375
1500272984.4134126,1501,0.9453125
1500272987.12336,1508,0.9609375
1500272996.7978857,1523,0.9140625
1500272997.2790506,1524,0.90625
1500272998.4840791,1527,0.90625
1500273006.3901405,1546,0.953125
1500273008.3673863,1551,0.7890625
1500273008.7610447,1552,0.953125
1500273009.5396962,1554,0.96875
1500273012.2771394,1561,0.8984375
1500273015.0368369,1568,0.8984375
1500273015.427027,1569,0.8671875
1500273019.052176,1578,0.921875
1500273020.628419,1582,0.921875
1500273021.4208732,1584,0.90625
1500273023.0829744,1588,0.9453125
1500273026.8171694,1597,0.875
1500273029.6099062,1604,0.8671875
1500273030.0018246,1605,0.90625
1500273031.9853277,1610,0.9140625
1500273035.5406795,1618,0.9140625
1500273039.1230457,1627,0.9296875
1500273039.5459797,1628,0.9140625
1500273041.1471632,1632,0.9140625
1500273043.2230306,1637,0.875
1500273044.4202251,1640,0.9609375
1500273045.2205305,1642,0.9296875
1500273046.4133015,1645,0.9375
1500273047.6180077,1648,0.9375
1500273049.2334886,1652,0.953125
1500273052.4304476,1660,0.9140625
1500273055.6953654,1668,0.8984375
1500273057.496924,1672,0.8984375
1500273058.7254858,1675,0.9296875
1500273059.1305635,1676,0.9375
1500273061.5683188,1682,0.8984375
1500273061.9736457,1683,0.921875
1500273069.4294755,1691,0.9375
1500273071.1464913,1695,0.90625
1500273071.5519903,1696,0.921875
1500273071.9505792,1697,0.9296875
1500273072.7561505,1699,0.8984375
1500273074.0167012,1702,0.8984375
1500273076.9272478,1709,0.921875
1500273077.3355787,1710,0.8828125
1500273080.5822906,1718,0.890625
1500273080.993248,1719,0.9140625
1500273084.673471,1728,0.8984375
1500273086.3108346,1732,0.90625
1500273087.1324556,1734,0.9375
1500273088.3652203,1737,0.921875
1500273090.4195302,1742,0.9140625
1500273090.8255801,1743,0.90625
1500273091.6494548,1745,0.921875
1500273092.0583475,1746,0.9296875
1500273092.465517,1747,0.9375
1500273094.5807106,1752,0.921875
1500273100.7256532,1766,0.8984375
1500273104.5236144,1775,0.875
1500273106.9936478,1781,0.9375
1500273109.967052,1788,0.9140625
1500273110.3778973,1789,0.9296875
1500273114.179146,1798,0.9296875
1500273117.1663518,1805,0.953125
1500273122.2490566,1817,0.9375
1500273125.1570375,1824,0.9296875
1500273126.2171383,1826,0.921875
1500273128.1270518,1830,0.9453125
1500273132.3204112,1840,0.9375
1500273132.7574258,1841,0.8984375
1500273134.0556679,1844,0.9296875
1500273136.1457145,1849,0.921875
1500273137.9352844,1853,0.9296875
1500273147.345514,1866,0.9375
1500273148.6090896,1869,0.9375
1500273151.1120446,1875,0.9453125
1500273151.5383258,1876,0.9296875
1500273151.9603403,1877,0.9609375
1500273159.0857477,1893,0.921875
1500273166.7426414,1911,0.9296875
1500273169.366003,1917,0.921875
1500273172.3530025,1924,0.9140625
1500273174.943899,1930,0.9375
1500273176.64818,1934,0.9609375
1500273177.628856,1936,0.9609375
1500273178.4903698,1938,0.9140625
1500273181.0840778,1944,0.8984375
1500273182.365884,1947,0.953125
1500273183.2098615,1949,0.9296875
1500273184.505439,1952,0.9140625
1500273185.821096,1955,0.9296875
1500273187.2717378,1958,0.9140625
1500273191.2954316,1967,0.953125
1500273192.1502426,1969,0.9453125
1500273197.3941545,1981,0.9140625
1500273197.825604,1982,0.8984375
1500273198.2455602,1983,0.9375
1500273204.3976376,1997,0.90625
1500273206.2063148,2001,0.9453125
1500273208.0058303,2005,0.9375
1500273209.7440054,2009,0.9453125
1500273210.1699183,2010,0.890625
1500273211.470089,2013,0.953125
1500273212.3404229,2015,0.984375
1500273213.2150261,2017,0.9453125
1500273216.703994,2025,0.9375
1500273217.5199604,2027,0.9821428656578064
1500273226.8250618,2030,0.90625
1500273228.2423332,2033,0.921875
1500273229.5586915,2036,0.9609375
1500273230.4294803,2038,0.9609375
1500273231.764233,2041,0.953125
1500273233.145861,2044,0.953125
1500273240.3488176,2060,0.9765625
1500273243.4442573,2067,0.9375
1500273245.6330662,2072,0.9609375
1500273246.0690112,2073,0.953125
1500273246.504741,2074,0.9375
1500273247.3978715,2076,0.90625
1500273247.8398445,2077,0.9453125
1500273248.871482,2079,0.9140625
1500273249.9060853,2081,0.9296875
1500273251.8019578,2085,0.9609375
1500273253.5657852,2089,0.9375
1500273255.7773898,2094,0.9609375
1500273256.6688225,2096,0.9296875
1500273259.853125,2103,0.9375
1500273261.1806402,2106,0.96875
1500273263.3891659,2111,0.921875
1500273265.172204,2115,0.9453125
1500273267.3998692,2120,0.96875
1500273268.2953517,2122,0.9296875
1500273268.758533,2123,0.921875
1500273273.2285087,2133,0.9140625
1500273273.680003,2134,0.9375
1500273275.4566605,2138,0.9453125
1500273276.789939,2141,0.984375
1500273278.1294727,2144,0.9140625
1500273278.6240277,2145,0.953125
1500273280.1128893,2148,0.953125
1500273280.622162,2149,0.9453125
1500273281.5182557,2151,0.9453125
1500273283.75576,2156,0.953125
1500273284.205164,2157,0.9765625
1500273287.4510438,2164,0.953125
1500273287.901462,2165,0.96875
1500273289.6962092,2169,0.9375
1500273290.586067,2171,0.9296875
1500273291.4864562,2173,0.9375
1500273293.31832,2177,0.96875
1500273298.0338788,2187,0.8515625
1500273298.9527626,2189,0.9453125
1500273299.8493528,2191,0.96875
1500273300.3094394,2192,0.953125
1500273302.027902,2196,0.9821428656578064
1500273308.2698824,2199,0.953125
1500273312.23877,2207,0.953125
1500273314.0561402,2211,0.9296875
1500273320.5269952,2225,0.9453125
1500273322.3449633,2229,0.9609375
1500273323.2587276,2231,0.9453125
1500273325.5393775,2236,0.953125
1500273325.9959767,2237,0.9453125
1500273326.8972847,2239,0.78125
1500273327.8124998,2241,0.9453125
1500273328.2662196,2242,0.9375
1500273329.2390444,2244,0.921875
1500273330.1604707,2246,0.9453125
1500273330.6118317,2247,0.921875
1500273333.8190527,2254,0.9609375
1500273335.1760895,2257,0.9453125
1500273337.4619005,2262,0.9375
1500273343.4213753,2274,0.9921875
1500273345.2757852,2278,1.0
1500273346.6639228,2281,0.9609375
1500273351.3367333,2291,0.9296875
1500273354.1320937,2297,0.9296875
1500273354.5889175,2298,0.96875
1500273355.5310917,2300,0.9609375
1500273356.9467566,2303,0.9609375
1500273358.4629436,2306,0.9765625
1500273358.9301896,2307,0.9609375
1500273359.39429,2308,0.9453125
1500273364.0253315,2318,0.96875
1500273364.4851434,2319,0.7734375
1500273364.9472256,2320,0.9453125
1500273365.8680727,2322,0.9921875
1500273371.5296752,2334,0.9375
1500273372.0451243,2335,0.90625
1500273372.559702,2336,0.9375
1500273373.0775487,2337,0.9296875
1500273376.930892,2345,0.96875
1500273381.1800816,2354,0.9921875
1500273396.5186462,2371,0.9296875
1500273403.2327023,2385,0.9296875
1500273405.2924848,2389,0.96875
1500273405.770299,2390,0.9765625
1500273406.7087343,2392,0.9609375
1500273410.465038,2400,0.9453125
1500273411.4123747,2402,0.9765625
1500273413.3314683,2406,0.96875
1500273418.2123954,2416,0.921875
1500273422.084797,2424,0.96875
1500273422.558753,2425,0.9765625
1500273427.864034,2436,0.984375
1500273431.6645792,2444,0.9609375
1500273434.7338543,2450,0.9609375
1500273435.26158,2451,0.9453125
1500273436.2620914,2453,0.9453125
1500273437.210683,2455,0.953125
1500273439.5890117,2460,0.90625
1500273448.6663365,2479,0.9921875
1500273451.5322485,2485,0.984375
1500273452.0087862,2486,0.9921875
1500273456.8087587,2496,0.984375
1500273457.7762012,2498,0.96875
1500273459.2040167,2501,0.9765625
1500273459.6990616,2502,0.953125
1500273460.1874654,2503,0.96875
1500273465.776725,2514,0.9609375
1500273467.3334382,2517,0.953125
1500273470.2184021,2523,0.9765625
1500273472.614325,2528,0.9375
1500273473.6070764,2530,0.9765625
1500273474.5867977,2532,0.9453125
1500273475.4732723,2534,1.0
1500273484.9839952,2543,0.96875
1500273486.9875638,2547,0.953125
1500273488.9411979,2551,0.9453125
1500273489.9142473,2553,0.984375
1500273491.3540735,2556,0.96875
1500273495.7374578,2565,0.9296875
1500273496.266414,2566,0.9609375
1500273501.3293223,2576,0.9296875
1500273502.2984848,2578,0.9375
1500273508.1114259,2590,0.9453125
1500273508.5912766,2591,0.921875
1500273509.0764642,2592,0.9609375
1500273509.6028173,2593,0.96875
1500273511.126148,2596,0.9375
1500273513.1019528,2600,0.9609375
1500273516.0310476,2606,0.9453125
1500273516.5184522,2607,0.9609375
1500273517.986009,2610,0.9296875
1500273521.8961942,2618,0.9296875
1500273524.343382,2623,0.9609375
1500273525.805689,2626,0.96875
1500273527.4620996,2629,0.9453125
1500273528.0089777,2630,0.921875
1500273531.0564506,2636,0.9765625
1500273532.0448725,2638,0.96875
1500273535.0346916,2644,0.984375
1500273536.549204,2647,0.9453125
1500273538.1574104,2650,0.96875
1500273540.637018,2655,0.9921875
1500273550.0854836,2674,0.96875
1500273552.0701346,2678,0.9375
1500273553.0566607,2680,0.96875
1500273555.5243595,2685,0.96875
1500273558.1279595,2690,0.953125
1500273564.778795,2703,1.0
1500273571.8034096,2707,1.0
1500273573.2968013,2710,0.8984375
1500273580.8079314,2725,0.984375
1500273586.37997,2736,0.9609375
1500273586.877873,2737,0.984375
1500273588.6716597,2740,0.96875
1500273591.772474,2746,0.9765625
1500273595.365958,2753,0.9453125
1500273595.93402,2754,0.9296875
1500273596.4391518,2755,0.9296875
1500273597.0046897,2756,0.9609375
1500273597.6288903,2757,0.9765625
1500273598.1541445,2758,0.9609375
1500273602.2553616,2766,0.9609375
1500273613.909166,2789,0.9609375
1500273614.4179318,2790,0.9296875
1500273614.936802,2791,0.953125
1500273618.5796485,2798,0.921875
1500273624.4407015,2809,0.9140625
1500273625.4517374,2811,0.9453125
1500273631.5990107,2823,0.953125
1500273632.100189,2824,0.984375
1500273633.6427276,2827,0.96875
1500273634.6615596,2829,0.953125
1500273635.169493,2830,0.96875
1500273636.196173,2832,0.953125
1500273645.8940747,2851,0.9921875
1500273648.4561977,2856,0.9609375
1500273650.100352,2859,0.953125
1500273651.8528302,2862,0.9375
1500273656.5611794,2871,0.953125
1500273657.0467196,2872,0.9642857313156128
1500273665.2645738,2878,0.9453125
1500273666.2975051,2880,0.96875
1500273666.8091364,2881,0.96875
1500273669.8930495,2887,0.96875
1500273671.4327555,2890,0.9765625
1500273674.5776012,2896,0.9609375
1500273675.6020975,2898,0.9609375
1500273676.630702,2900,0.9765625
1500273678.1699724,2903,0.9375
1500273683.0676157,2912,0.9140625
1500273685.6429973,2917,0.9609375
1500273686.678955,2919,0.953125
1500273687.1972127,2920,0.9765625
1500273687.7096705,2921,0.9140625
1500273693.491984,2932,0.9765625
1500273698.676932,2942,0.953125
1500273702.9195545,2950,1.0
1500273711.957457,2967,0.9609375
1500273715.8484917,2974,0.96875
1500273716.389224,2975,0.953125
1500273718.0650547,2978,0.921875
1500273723.3243287,2988,0.96875
1500273726.4570353,2994,0.9765625
1500273728.5693266,2998,0.9453125
1500273731.1790347,3003,0.9765625
1500273732.2166936,3005,0.9765625
1500273733.290092,3007,0.9609375
1500273734.3895578,3009,0.984375
1500273735.44514,3011,0.921875
1500273737.5479722,3015,0.953125
1500273738.096872,3016,0.953125
1500273739.6840017,3019,0.96875
1500273742.9566202,3025,0.9765625
1500273744.168933,3027,0.984375
1500273745.8819947,3030,0.9921875
1500273750.2252018,3038,0.9921875
1500273751.276284,3040,0.96875
1500273751.7116458,3041,0.9642857313156128
1500273756.3230572,3042,0.9609375
1500273760.6177638,3050,0.9765625
1500273768.6325445,3065,0.984375
1500273769.6912863,3067,1.0
1500273770.7479546,3069,0.9453125
1500273771.830948,3071,0.953125
1500273772.917952,3073,0.9765625
1500273778.0965102,3082,0.9765625
1500273780.265928,3086,0.9609375
1500273787.202989,3099,0.9609375
1500273789.3471258,3103,0.9609375
1500273799.528591,3122,0.921875
1500273807.8644798,3137,0.9375
1500273808.407313,3138,0.96875
1500273811.6506808,3144,0.953125
1500273812.1957293,3145,0.96875
1500273813.273939,3147,0.9453125
1500273814.882768,3150,0.9609375
1500273817.5759046,3155,0.9765625
1500273819.74281,3159,0.9609375
1500273820.8264384,3161,0.9765625
1500273829.5763254,3177,0.9296875
1500273833.3912773,3184,0.9609375
1500273835.8150282,3188,0.9296875
1500273839.839287,3195,0.984375
1500273840.389143,3196,0.96875
1500273844.212745,3203,0.9609375
1500273845.8801122,3206,0.984375
1500273863.6909068,3230,0.96875
1500273865.3726127,3233,0.9765625
1500273869.4764607,3240,0.953125
1500273871.117639,3243,0.984375
1500273871.6575255,3244,0.984375
1500273872.766088,3246,0.9296875
1500273873.3214607,3247,0.96875
1500273877.1511748,3254,0.9453125
1500273878.2599194,3256,0.9765625
1500273884.3294148,3267,0.953125
1500273887.085385,3272,0.96875
1500273892.0377374,3281,0.953125
1500273893.190018,3283,0.96875
1500273894.3239038,3285,0.96875
1500273896.6345658,3289,0.984375
1500273898.67947,3292,0.984375
1500273905.9401648,3305,0.9609375
1500273907.045943,3307,0.984375
1500273910.3770702,3313,0.9609375
1500273914.8299985,3321,0.96875
1500273918.1666422,3327,0.9765625
1500273918.7234385,3328,0.9609375
1500273919.2814965,3329,0.96875
1500273921.516319,3333,0.9609375
1500273924.3861458,3338,0.9609375
1500273928.5607998,3345,0.9765625
1500273933.2681494,3353,0.9765625
1500273935.4968166,3357,0.953125
1500273937.7224123,3361,0.9609375
1500273938.8341835,3363,0.96875
1500273942.3187766,3369,0.96875
1500273944.0738103,3372,0.9296875
1500273945.2051964,3374,0.9921875
1500273946.320002,3376,1.0
1500273947.4328682,3378,0.96875
1500273958.170648,3381,0.96875
1500273961.2539742,3386,0.9765625
1500273968.0598648,3398,0.984375
1500273970.872507,3403,0.9921875
1500273973.6800983,3408,0.9609375
1500273984.049722,3426,0.953125
1500273986.326274,3430,0.9453125
1500273988.061711,3433,0.9765625
1500273991.2091558,3438,0.984375
1500273995.182828,3445,0.9375
1500273997.4745471,3449,0.9453125
1500273998.603928,3451,0.984375
1500274002.014094,3457,1.0
1500274002.5808587,3458,0.96875
1500274006.0028825,3464,0.953125
1500274009.976121,3471,0.921875
1500274013.4173715,3477,0.96875
1500274015.181249,3480,0.953125
1500274018.7370458,3486,0.9765625
1500274025.4149215,3497,0.96875
1500274026.5627172,3499,0.96875
1500274031.053486,3506,0.9765625
1500274032.9128428,3509,0.953125
1500274034.7662914,3512,0.984375
1500274035.9535513,3514,0.9765625
1500274039.252135,3519,0.984375
1500274049.0075428,3535,0.9609375
1500274050.419682,3537,1.0
1500274051.0814486,3538,0.9765625
1500274053.7793128,3542,0.953125
1500274054.4875882,3543,0.984375
1500274056.889846,3547,0.96875
1500274065.0973735,3549,0.9453125
1500274068.996817,3555,0.96875
1500274069.6294918,3556,0.9609375
1500274074.301887,3563,0.953125
1500274082.2043533,3575,0.953125
1500274085.4540744,3580,0.984375
1500274087.236927,3583,0.9765625
1500274092.693827,3592,0.9609375
1500274093.38218,3593,0.9765625
1500274097.1755195,3599,0.953125
1500274097.7772248,3600,0.953125
1500274107.1129715,3614,0.96875
1500274109.643414,3618,0.9609375
1500274110.8835158,3620,0.953125
1500274112.1459231,3622,0.9765625
1500274114.2374737,3625,0.96875
1500274116.1671548,3628,0.96875
1500274121.7045312,3637,0.9765625
1500274125.3941717,3643,0.9453125
1500274126.853459,3645,0.96875
1500274134.1501112,3656,0.9609375
1500274134.835283,3657,0.96875
1500274139.047977,3663,1.0
1500274144.2040815,3670,0.984375
1500274160.1015432,3694,0.9921875
1500274161.8996468,3697,0.9765625
1500274163.7335858,3700,0.96875
1500274164.9351978,3702,0.96875
1500274183.323209,3723,0.9296875
1500274185.1346042,3726,0.96875
1500274187.6471303,3730,0.9609375
1500274188.2538574,3731,0.984375
1500274188.853512,3732,0.9765625
1500274192.4685392,3738,0.921875
1500274194.3141959,3741,0.9921875
1500274195.5403032,3743,0.96875
1500274201.1384134,3752,0.9609375
1500274205.4905326,3759,0.9609375
1500274208.6812797,3764,0.96875
1500274213.5467474,3772,0.9765625
1500274215.975426,3776,0.984375
1500274217.1880062,3778,0.953125
1500274218.48212,3780,0.9765625
1500274226.4364488,3793,0.9765625
1500274227.6530683,3795,1.0
1500274229.4781644,3798,0.921875
1500274236.9932487,3810,0.8515625
1500274239.57041,3814,0.984375
1500274242.6270447,3819,0.96875
1500274243.8449335,3821,0.9609375
1500274249.9929585,3831,0.9765625
1500274251.2215385,3833,0.96875
1500274252.4436696,3835,0.9765625
1500274260.5764353,3848,0.9921875
1500274264.2961676,3854,0.984375
1500274270.6274161,3864,0.9609375
1500274273.7859159,3869,0.9375
1500274278.126374,3876,0.9765625
1500274279.9760334,3879,0.9609375
1500274281.2051735,3881,0.984375
1500274298.8945165,3901,0.9609375
1500274299.591697,3902,0.9609375
1500274300.2339594,3903,0.96875
1500274303.5334532,3908,0.9765625
1500274304.7756915,3910,0.984375
1500274308.5088975,3916,0.9609375
1500274311.0236309,3920,0.984375
1500274316.1165173,3928,0.9296875
1500274319.9724605,3934,0.984375
1500274320.5988274,3935,0.953125
1500274323.099183,3939,0.96875
1500274330.337688,3950,0.9609375
1500274334.0841746,3956,0.9921875
1500274337.841305,3962,0.9453125
1500274339.832308,3965,0.9609375
1500274349.261607,3980,0.96875
1500274351.7682953,3984,0.9609375
1500274356.1743877,3991,0.9921875
1500274358.743008,3995,0.984375
1500274362.0383408,4000,0.9921875
1500274365.1944292,4005,0.984375
1500274367.720741,4009,0.9765625
1500274368.352983,4010,0.8515625
1500274369.6192749,4012,0.9765625
1500274375.341009,4021,0.984375
1500274376.0051696,4022,0.984375
1500274383.1161025,4033,0.9609375
1500274384.3983767,4035,0.984375
1500274385.0463858,4036,0.9609375
1500274389.5463424,4043,0.9921875
1500274391.07221,4045,0.984375
1500274391.767062,4046,0.9765625
1500274392.4501433,4047,0.9375
1500274393.0797992,4048,0.9609375
1500274395.7020428,4052,1.0
1500274396.969964,4054,0.9609375
1500274415.9664495,4076,0.9375
1500274417.8857176,4079,0.9921875
1500274427.2722979,4093,0.9765625
1500274430.4681084,4098,0.9453125
1500274431.1040955,4099,0.96875
1500274432.3926191,4101,0.96875
1500274437.6242144,4109,0.984375
1500274440.8432648,4114,0.9921875
1500274445.3227737,4121,0.9609375
1500274463.6755052,4149,0.984375
1500274468.3012486,4156,0.9609375
1500274475.3878481,4167,0.96875
1500274478.591142,4172,0.953125
1500274484.6216316,4181,0.9765625
1500274485.2640324,4182,0.984375
1500274492.3651612,4193,0.9765625
1500274493.0150502,4194,0.96875
