Wall time,Step,Value
1500389779.9514332,4109,0.90625
1500389783.5381997,4114,0.953125
1500389789.1104236,4121,0.921875
1500389809.3411152,4149,0.9375
1500389814.5757651,4156,0.921875
1500389822.790698,4167,0.953125
1500389827.2264562,4172,0.921875
1500389834.5338955,4181,0.9453125
1500389835.21682,4182,0.9296875
1500389842.9312782,4193,0.90625
1500389843.7663703,4194,0.9453125
1500389845.1621711,4196,0.921875
1500389846.7194262,4198,0.9453125
1500389848.1735868,4200,0.9140625
1500389848.8385615,4201,0.9296875
1500389849.5814633,4202,0.96875
1500389851.110819,4204,0.9453125
1500389864.0905664,4222,0.9375
1500389872.3079543,4227,0.953125
1500389875.7909856,4232,0.921875
1500389877.840727,4235,0.9453125
1500389879.943349,4238,0.9296875
1500389883.996878,4243,0.9140625
1500389893.1612186,4254,0.8359375
1500389899.0831869,4263,0.8984375
1500389901.071338,4266,0.8984375
1500389901.7317646,4267,0.8984375
1500389907.9585974,4276,0.875
1500389911.903902,4282,0.875
1500389922.4960594,4298,0.9375
1500389926.468394,4304,0.8984375
1500389929.1314728,4308,0.9296875
1500389931.1321416,4311,0.9609375
1500389935.3051062,4317,0.953125
1500389936.673655,4319,0.9609375
1500389943.0569801,4328,0.9921875
1500389945.7229993,4332,0.90625
1500389949.856554,4338,0.9453125
1500389953.3642948,4343,0.921875
1500389957.3433943,4349,0.9140625
1500389960.0124722,4353,0.9375
1500389963.3559957,4358,0.9765625
1500389968.1107528,4365,0.921875
1500389970.8270848,4369,0.9296875
1500389976.915795,4378,0.953125
1500389978.9456964,4381,0.953125
1500389987.7485452,4393,0.9107142686843872
1500389997.3530421,4400,0.921875
1500389999.4207888,4403,0.9375
1500390001.083594,4405,0.9453125
1500390001.9020147,4406,0.8984375
1500390005.4368942,4410,0.9453125
1500390006.1645942,4411,0.9375
1500390006.8472679,4412,0.9140625
1500390015.147857,4424,0.859375
1500390019.2050297,4430,0.8984375
1500390019.8849113,4431,0.9296875
1500390021.287396,4433,0.9453125
1500390025.522689,4438,0.9375
1500390026.2808218,4439,0.921875
1500390028.5244722,4442,0.953125
1500390033.049321,4448,0.9375
1500390035.9920394,4452,0.96875
1500390041.4048972,4459,0.9296875
1500390048.343577,4469,0.921875
1500390052.4636042,4475,0.953125
1500390055.1819754,4479,0.8828125
1500390057.2228944,4482,0.9140625
1500390062.6984968,4490,0.90625
1500390064.0661545,4492,0.9375
1500390073.0118046,4505,0.96875
1500390075.7515066,4509,0.9765625
1500390076.4682503,4510,0.9375
1500390089.5401175,4529,0.9609375
1500390090.2168622,4530,0.9453125
1500390092.5479739,4533,0.921875
1500390097.357161,4540,0.875
1500390098.7925906,4542,0.8984375
1500390104.3128436,4550,0.9296875
1500390105.7193313,4552,0.90625
1500390106.417426,4553,0.8828125
1500390120.197275,4566,0.9296875
1500390121.5641356,4568,0.90625
1500390122.257145,4569,0.9140625
1500390128.5915067,4578,0.90625
1500390130.6513443,4581,0.8828125
1500390138.5212507,4592,0.9453125
1500390140.607331,4595,0.953125
1500390142.0785027,4597,0.8828125
1500390143.4631124,4599,0.90625
1500390151.960388,4611,0.9609375
1500390163.798585,4628,0.9140625
1500390167.3628497,4633,0.9609375
1500390174.8504362,4643,0.9375
1500390179.310476,4649,0.9609375
1500390184.2979496,4656,0.921875
1500390188.9067776,4662,0.9765625
1500390190.3508022,4664,0.984375
1500390193.3397903,4668,0.953125
1500390198.6085553,4675,0.953125
1500390199.500197,4676,0.9375
1500390200.3046508,4677,0.953125
1500390208.7128897,4687,0.828125
1500390221.836915,4703,0.921875
1500390225.7349126,4708,0.9140625
1500390229.316139,4713,0.984375
1500390233.081023,4718,0.921875
1500390233.8111064,4719,0.9453125
1500390235.2434304,4721,0.953125
1500390237.4513638,4724,0.921875
1500390249.5348778,4734,0.953125
1500390252.4709113,4738,0.9375
1500390253.188942,4739,0.9375
1500390257.5192785,4745,0.9453125
1500390260.362143,4749,0.953125
1500390261.0674355,4750,0.921875
1500390267.02326,4758,0.9453125
1500390269.4274201,4761,0.96875
1500390270.129175,4762,0.9296875
1500390271.540876,4764,0.9609375
1500390273.7172916,4767,0.90625
1500390274.4734018,4768,0.90625
1500390275.3015616,4769,0.953125
1500390276.2484272,4770,0.96875
1500390279.4465528,4774,0.96875
1500390280.9558096,4776,0.953125
1500390283.6388264,4779,0.953125
1500390284.335437,4780,0.96875
1500390285.0382123,4781,0.9296875
1500390285.795104,4782,0.921875
1500390287.7170138,4784,0.71875
1500390290.2281456,4787,0.90625
1500390291.0225716,4788,0.9296875
1500390295.427235,4794,0.953125
1500390299.8604054,4800,0.9453125
1500390301.3073616,4802,0.953125
1500390303.4451487,4805,0.9296875
1500390312.6966588,4817,0.8984375
1500390318.666507,4825,0.9375
1500390319.4225252,4826,0.96875
1500390320.144623,4827,0.9140625
1500390324.4562647,4833,0.9296875
1500390329.5225117,4840,0.8984375
1500390333.6827326,4845,0.90625
1500390339.189884,4852,0.9375
1500390342.045855,4856,0.9453125
1500390348.5985768,4865,0.96875
1500390353.0775876,4871,0.9296875
1500390354.5381122,4873,0.8984375
1500390356.7027183,4876,0.9375
1500390361.9888077,4883,0.9375
1500390366.504488,4889,0.9375
1500390368.6608968,4892,0.9296875
1500390370.118509,4894,0.8984375
1500390370.8452308,4895,0.8828125
1500390386.2699971,4904,0.765625
1500390395.0649812,4914,0.953125
1500390395.8849895,4915,0.9609375
1500390402.5570636,4923,0.96875
1500390411.9509857,4935,0.9296875
1500390414.3028553,4938,0.953125
1500390416.6525273,4941,0.953125
1500390426.7705889,4954,0.90625
1500390433.0794551,4962,0.9609375
1500390439.4463513,4970,0.9453125
1500390440.2291849,4971,0.9609375
1500390442.68882,4974,0.9140625
1500390444.2613943,4976,0.9296875
1500390445.0426016,4977,0.9296875
1500390456.1023176,4991,0.90625
1500390460.8886824,4997,0.9609375
1500390462.4708402,4999,0.9375
1500390474.8834834,5014,0.921875
1500390480.4382675,5021,0.96875
1500390485.2266693,5027,0.9453125
1500390487.617828,5030,0.921875
1500390488.4034843,5031,0.828125
1500390490.8084853,5034,0.9375
1500390493.1864328,5037,0.921875
1500390498.7640724,5044,0.9453125
1500390503.5147707,5050,0.90625
1500390505.094343,5052,0.9375
1500390505.8734908,5053,0.9140625
1500390506.6596422,5054,0.9453125
1500390511.959231,5060,0.9140625
1500390516.2479568,5065,0.984375
1500390524.939642,5069,0.9285714030265808
